151,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
152,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
153,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
154,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
156,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
157,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
158,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
159,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"ads"
160,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
161,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
162,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
165,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
166,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
172,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
174,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"ads"
176,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"ads"
177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"ads"
179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
184,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
186,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
188,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,"ads"
190,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ads"
191,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ads"
192,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
193,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
194,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
195,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,"ads"
196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
201,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
203,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
205,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,"ads"
206,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,"ads"
207,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,"ads"
209,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,"ads"
210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
211,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
214,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
215,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,"ads"
216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
217,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
221,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"ads"
222,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"ads"
223,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
224,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ads"
225,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,"ads"
226,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"ads"
227,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,"ads"
228,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"ads"
229,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ads"
234,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"ads"
235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ads"
236,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,"ads"
237,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,"ads"
238,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,"ads"
240,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ads"
241,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ads"
242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
243,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,"ads"
245,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"ads"
249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"ads"
250,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"ads"
251,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"ads"
252,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
253,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,"ads"
254,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ads"
255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"ads"
256,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"ads"
257,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,"ads"
258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,"ads"
260,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"ads"
261,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"ads"
262,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,"ads"
263,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
264,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
265,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
266,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,"ads"
267,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"ads"
268,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
269,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
270,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
271,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
272,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
273,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"ads"
275,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"ads"
277,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
286,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"ads"
287,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"ads"
288,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"ads"
290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
299,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"ads"
300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
301,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,"ads"
302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
305,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
306,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"ads"
311,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
314,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
315,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,"ads"
316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ads"
317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ads"
319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"ads"
320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
322,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,"ads"
323,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,"ads"
324,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,"ads"
325,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,"ads"
326,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,"ads"
327,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
328,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
329,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
330,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
331,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,"ads"
333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"ads"
334,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ads"
335,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,"ads"
336,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"ads"
338,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ads"
340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
341,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,"ads"
342,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,"ads"
343,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
344,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
345,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
346,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
347,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
348,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
349,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
350,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,"ads"
351,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,"ads"
352,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,"ads"
353,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
355,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"ads"
356,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,"ads"
357,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"ads"
358,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"ads"
359,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"ads"
360,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"ads"
361,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"ads"
362,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,"ads"
365,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,"ads"
366,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"ads"
367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,"ads"
368,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,"ads"
369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
370,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"ads"
371,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"ads"
372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"ads"
373,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"ads"
374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
376,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
377,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"ads"
378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
380,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,"ads"
381,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ads"
382,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
383,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
384,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"ads"
385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
386,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,"ads"
387,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads"
388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads"
