199,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
200,60,234,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
201,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
202,60,400,6.6666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
203,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
205,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"ads",1
206,60,234,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
207,60,234,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
209,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"ads",1
211,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
214,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
215,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
216,60,234,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
217,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
218,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
223,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
224,60,88,1.4666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
226,60,88,1.4666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
227,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"ads",1
228,60,88,1.4666,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"ads",1
229,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
234,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
240,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
241,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
242,60,468,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
243,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
245,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
249,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
250,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
251,60,120,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
252,60,120,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
253,60,234,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
254,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
255,60,468,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
256,60,120,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
257,60,234,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
258,60,468,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
260,60,468,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
265,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
266,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
267,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
268,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
273,60,234,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
274,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
275,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
288,60,89,1.4833,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"ads",1
299,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
300,60,468,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
301,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
302,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
303,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
304,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
305,60,120,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
306,60,120,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
307,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
308,60,120,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
314,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
315,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
316,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
317,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
318,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
319,60,468,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
321,60,468,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
322,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
323,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
324,60,43,0.7166,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
325,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
326,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
327,60,468,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
330,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
333,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
334,60,88,1.4666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
335,60,468,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"ads",1
340,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
341,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
342,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
353,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
355,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"ads",1
356,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
357,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
358,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
359,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
360,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
361,60,468,7.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
362,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
368,60,468,7.8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"ads",1
369,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
371,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
372,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
374,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
376,60,468,7.8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
377,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"ads",1
380,60,150,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
382,60,468,7.8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
383,60,468,7.8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
384,60,468,7.8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ads",1
392,60,468,7.8,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,"ads",1
401,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
402,60,468,7.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
405,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
407,60,468,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"ads",1
408,60,468,7.8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,"ads",1
410,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
418,60,468,7.8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"ads",1
423,60,440,7.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"ads",1
424,60,130,2.1666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
425,60,430,7.1666,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
426,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
428,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
429,60,468,7.8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,"ads",1
432,60,468,7.8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,"ads",1
435,60,468,7.8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
437,60,468,7.8,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"ads",1
439,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
442,60,280,4.6666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
446,60,150,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
449,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
453,60,468,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ads",1
457,60,468,7.8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"ads",1
459,60,468,7.8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,"ads",1
462,46,109,2.3695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
463,12,57,4.75,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,"non-ads",0
464,95,150,1.5789,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,"non-ads",0
467,30,130,4.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
468,35,36,1.0285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
469,80,92,1.15,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,"non-ads",0
470,20,90,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
471,41,239,5.8292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
472,96,218,2.2708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
473,16,16,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,"non-ads",0
474,46,109,2.3695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
476,150,225,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
477,159,209,1.3144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
478,20,90,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
481,110,111,1.009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
482,161,220,1.3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
485,16,16,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,"non-ads",0
488,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
490,11,96,8.7272,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,"non-ads",0
491,50,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
492,114,140,1.228,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"non-ads",0
493,50,58,1.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
494,20,90,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
496,60,234,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"non-ads",0
